0	160	1835	1835
0	161	1048	1048
0	162	2181	2181
0	163	2544	2544
0	164	2489	2489
0	165	2629	2629
0	166	2091	2091
0	167	1827	1827
0	168	1820	1820
0	169	1606	1606
0	170	1956	1956
1	0	340	340
1	1	0	0
1	2	213	213
1	3	68	68
1	4	412	412
1	5	5072	5072
1	6	5088	5088
1	7	7876	7876
1	8	7627	7627
1	9	7736	7736
1	10	7952	7952
1	11	7974	7974
1	12	7855	7855
1	13	8023	8023
1	14	8612	8612
1	15	7587	7587
1	16	7672	7672
1	17	7101	7101
1	18	7612	7612
1	19	7788	7788
1	20	7594	7594
1	21	7738	7738
1	22	6987	6987
1	23	10304	10304
1	24	2230	2230
1	25	1716	1716
1	26	1719	1719
1	27	776	776
1	28	1056	1056
1	29	1508	1508
1	30	250	250
1	31	809	809
1	32	771	771
1	33	706	706
1	34	823	823
1	35	916	916
1	36	749	749
1	37	723	723
1	38	7286	7286
1	39	8185	8185
1	40	8305	8305
1	41	8218	8218
1	42	8065	8065
1	43	8164	8164
1	44	8115	8115
1	45	1313	1313
1	46	1258	1258
1	47	1146	1146
1	48	1241	1241
1	49	1065	1065
1	50	1003	1003
1	51	1121	1121
1	52	1452	1452
1	53	1273	1273
1	54	1025	1025
1	55	1712	1712
1	56	1726	1726
1	57	1555	1555
1	58	1695	1695
1	59	1590	1590
1	60	2231	2231
1	61	2021	2021
1	62	2200	2200
1	63	2297	2297
1	64	2377	2377
1	65	2322	2322
1	66	2262	2262
1	67	2159	2159
1	68	1988	1988
1	69	1945	1945
1	70	1693	1693
1	71	2005	2005
1	72	2015	2015
1	73	2126	2126
1	74	1853	1853
1	75	1829	1829
1	76	1742	1742
1	77	1614	1614
1	78	1718	1718
1	79	2168	2168
1	80	2533	2533
1	81	2145	2145
1	82	2140	2140
1	83	2157	2157
1	84	2145	2145
1	85	1918	1918
1	86	1893	1893
1	87	1899	1899
1	88	2045	2045
1	89	2099	2099
1	90	812	812
1	91	822	822
1	92	801	801
1	93	808	808
1	94	736	736
1	95	639	639
1	96	540	540
1	97	508	508
1	98	471	471
1	99	430	430
1	100	433	433
1	101	561	561
1	102	196	196
1	103	248	248
1	104	315	315
1	105	258	258
1	106	440	440
1	107	269	269
1	108	313	313
1	109	1829	1829
1	110	1793	1793
1	111	478	478
1	112	1294	1294
1	113	1363	1363
1	114	671	671
1	115	657	657
1	116	819	819
1	117	1993	1993
1	118	1894	1894
1	119	2062	2062
1	120	2133	2133
1	121	2250	2250
1	122	1382	1382
1	123	122	122
1	124	93	93
1	125	103	103
1	126	646	646
1	127	821	821
1	128	866	866
1	129	1080	1080
1	130	1262	1262
1	131	1172	1172
1	132	1107	1107
1	133	1239	1239
1	134	1139	1139
1	135	1358	1358
1	136	859	859
1	137	742	742
1	138	867	867
1	139	969	969
1	140	979	979
1	141	834	834
1	142	1072	1072
1	143	953	953
1	144	996	996
1	145	1175	1175
1	146	1249	1249
1	147	1182	1182
1	148	1291	1291
1	149	1601	1601
1	150	1348	1348
1	151	1137	1137
1	152	1096	1096
1	153	1086	1086
1	154	1957	1957
1	155	2050	2050
1	156	2257	2257
1	157	2270	2270
1	158	2081	2081
1	159	1381	1381
1	160	1750	1750
1	161	884	884
1	162	2096	2096
1	163	2459	2459
1	164	2404	2404
1	165	2544	2544
1	166	1927	1927
1	167	1663	1663
1	168	1655	1655
1	169	1441	1441
1	170	1792	1792
2	0	128	128
2	1	213	213
2	2	0	0
2	3	280	280
2	4	199	199
2	5	5109	5109
2	6	5125	5125
2	7	7723	7723
2	8	7474	7474
2	9	7584	7584
2	10	7800	7800
2	11	7822	7822
2	12	7703	7703
2	13	7871	7871
2	14	8460	8460
2	15	7434	7434
2	16	7520	7520
2	17	6949	6949
2	18	7460	7460
2	19	7635	7635
2	20	7442	7442
2	21	7586	7586
2	22	6835	6835
2	23	10152	10152
2	24	2303	2303
2	25	1789	1789
2	26	1792	1792
2	27	849	849
2	28	844	844
2	29	1581	1581
2	30	37	37
2	31	596	596
2	32	559	559
2	33	494	494
2	34	610	610
2	35	704	704
2	36	537	537
2	37	510	510
2	38	7134	7134
2	39	8033	8033
2	40	8152	8152
2	41	8066	8066
2	42	7913	7913
2	43	8012	8012
2	44	7962	7962
2	45	1350	1350
2	46	1295	1295
2	47	1182	1182
2	48	1278	1278
2	49	1102	1102
2	50	1039	1039
2	51	1158	1158
2	52	1524	1524
2	53	1346	1346
2	54	1098	1098
2	55	1749	1749
2	56	1762	1762
2	57	1628	1628
2	58	1732	1732
2	59	1627	1627
2	60	2267	2267
2	61	2058	2058
2	62	2237	2237
2	63	2334	2334
2	64	2414	2414
2	65	2359	2359
2	66	2299	2299
2	67	2195	2195
2	68	2025	2025
2	69	1982	1982
2	70	1730	1730
2	71	2077	2077
2	72	2088	2088
2	73	2199	2199
2	74	1926	1926
2	75	1902	1902
2	76	1814	1814
2	77	1687	1687
2	78	1791	1791
2	79	2241	2241
2	80	2570	2570
2	81	2218	2218
2	82	2213	2213
2	83	2229	2229
2	84	2218	2218
2	85	1990	1990
2	86	1966	1966
2	87	1972	1972
2	88	1832	1832
2	89	1887	1887
2	90	599	599
2	91	609	609
2	92	588	588
2	93	595	595
2	94	523	523
2	95	426	426
2	96	327	327
2	97	296	296
2	98	258	258
2	99	217	217
2	100	220	220
2	101	349	349
2	102	69	69
2	103	121	121
2	104	188	188
2	105	131	131
2	106	287	287
2	107	116	116
2	108	161	161
2	109	1902	1902
2	110	1866	1866
2	111	501	501
2	112	1367	1367
2	113	1436	1436
2	114	708	708
2	115	694	694
2	116	856	856
2	117	2030	2030
2	118	1931	1931
2	119	2099	2099
2	120	2170	2170
2	121	2287	2287
2	122	1455	1455
2	123	159	159
2	124	201	201
2	125	269	269
2	126	683	683
2	127	858	858
2	128	903	903
2	129	1117	1117
2	130	1299	1299
2	131	1209	1209
2	132	1143	1143
2	133	1276	1276
2	134	1176	1176
2	135	1395	1395
2	136	728	728
2	137	611	611
2	138	736	736
2	139	838	838
2	140	848	848
2	141	871	871
2	142	1109	1109
2	143	990	990
2	144	1033	1033
2	145	1212	1212
2	146	1286	1286
2	147	1219	1219
2	148	1328	1328
2	149	1638	1638
2	150	1385	1385
2	151	1174	1174
2	152	1133	1133
2	153	1123	1123
2	154	1805	1805
2	155	1897	1897
2	156	2104	2104
2	157	2118	2118
2	158	1928	1928
2	159	1454	1454
2	160	1823	1823
2	161	920	920
2	162	2169	2169
2	163	2532	2532
2	164	2477	2477
2	165	2617	2617
2	166	1963	1963
2	167	1700	1700
2	168	1692	1692
2	169	1478	1478
2	170	1829	1829
3	0	408	408
3	1	68	68
3	2	280	280
3	3	0	0
3	4	479	479
3	5	5110	5110
3	6	5126	5126
3	7	7944	7944
3	8	7694	7694
3	9	7804	7804
3	10	8020	8020
3	11	8042	8042
3	12	7923	7923
3	13	8091	8091
3	14	8680	8680
3	15	7654	7654
3	16	7740	7740
3	17	7169	7169
3	18	7680	7680
3	19	7856	7856
3	20	7662	7662
3	21	7806	7806
3	22	7055	7055
3	23	10372	10372
3	24	2225	2225
3	25	1711	1711
3	26	1713	1713
3	27	771	771
3	28	1124	1124
3	29	1503	1503
3	30	318	318
3	31	876	876
3	32	839	839
3	33	774	774
3	34	891	891
3	35	984	984
3	36	817	817
3	37	790	790
3	38	7354	7354
3	39	8253	8253
3	40	8372	8372
3	41	8286	8286
3	42	8133	8133
3	43	8232	8232
3	44	8182	8182
3	45	1381	1381
3	46	1326	1326
3	47	1213	1213
3	48	1309	1309
3	49	1133	1133
3	50	1070	1070
3	51	1189	1189
3	52	1446	1446
3	53	1267	1267
3	54	1020	1020
3	55	1750	1750
3	56	1763	1763
3	57	1550	1550
3	58	1733	1733
3	59	1628	1628
3	60	2268	2268
3	61	2059	2059
3	62	2238	2238
3	63	2335	2335
3	64	2415	2415
3	65	2360	2360
3	66	2300	2300
3	67	2196	2196
3	68	2026	2026
3	69	1983	1983
3	70	1761	1761
3	71	1999	1999
3	72	2010	2010
3	73	2121	2121
3	74	1848	1848
3	75	1824	1824
3	76	1736	1736
3	77	1609	1609
3	78	1713	1713
3	79	2163	2163
3	80	2571	2571
3	81	2140	2140
3	82	2135	2135
3	83	2151	2151
3	84	2140	2140
3	85	1912	1912
3	86	1888	1888
3	87	1894	1894
3	88	2112	2112
3	89	2167	2167
3	90	879	879
3	91	889	889
3	92	868	868
3	93	875	875
3	94	803	803
3	95	706	706
3	96	608	608
3	97	576	576
3	98	538	538
3	99	497	497
3	100	500	500
3	101	629	629
3	102	264	264
3	103	315	315
3	104	383	383
3	105	326	326
3	106	507	507
3	107	336	336
3	108	381	381
3	109	1824	1824
3	110	1788	1788
3	111	448	448
3	112	1289	1289
3	113	1358	1358
3	114	738	738
3	115	724	724
3	116	887	887
3	117	2031	2031
3	118	1932	1932
3	119	2100	2100
3	120	2171	2171
3	121	2288	2288
3	122	1377	1377
3	123	189	189
3	124	147	147
3	125	79	79
3	126	714	714
3	127	889	889
3	128	934	934
3	129	1147	1147
3	130	1330	1330
3	131	1240	1240
3	132	1174	1174
3	133	1307	1307
3	134	1206	1206
3	135	1426	1426
3	136	927	927
3	137	810	810
3	138	935	935
3	139	1036	1036
3	140	1046	1046
3	141	902	902
3	142	1139	1139
3	143	1021	1021
3	144	1064	1064
3	145	1243	1243
3	146	1316	1316
3	147	1249	1249
3	148	1359	1359
3	149	1669	1669
3	150	1416	1416
3	151	1205	1205
3	152	1164	1164
3	153	1153	1153
3	154	2025	2025
3	155	2117	2117
3	156	2324	2324
3	157	2338	2338
3	158	2148	2148
3	159	1376	1376
3	160	1745	1745
3	161	883	883
3	162	2091	2091
3	163	2454	2454
3	164	2399	2399
3	165	2539	2539
3	166	1964	1964
3	167	1701	1701
3	168	1693	1693
3	169	1479	1479
3	170	1830	1830
4	0	94	94
4	1	412	412
4	2	199	199
4	3	479	479
4	4	0	0
4	5	5308	5308
4	6	5324	5324
4	7	7923	7923
4	8	7673	7673
4	9	7783	7783
4	10	7999	7999
4	11	8021	8021
4	12	7902	7902
4	13	8070	8070
4	14	8659	8659
4	15	7634	7634
4	16	7719	7719
4	17	7148	7148
4	18	7659	7659
4	19	7835	7835
4	20	7641	7641
4	21	7785	7785
4	22	7034	7034
4	23	10351	10351
4	24	2324	2324
4	25	1810	1810
4	26	1812	1812
4	27	870	870
4	28	709	709
4	29	1602	1602
4	30	162	162
4	31	467	467
4	32	374	374
4	33	309	309
4	34	482	482
4	35	569	569
4	36	408	408
4	37	352	352
4	38	7333	7333
4	39	8232	8232
4	40	8351	8351
4	41	8265	8265
4	42	8112	8112
4	43	8211	8211
4	44	8162	8162
4	45	1549	1549
4	46	1494	1494
4	47	1382	1382
4	48	1477	1477
4	49	1301	1301
4	50	1239	1239
4	51	1357	1357
4	52	1545	1545
4	53	1366	1366
4	54	1119	1119
4	55	1948	1948
4	56	1962	1962
4	57	1649	1649
4	58	1931	1931
4	59	1826	1826
4	60	2467	2467
4	61	2257	2257
4	62	2436	2436
4	63	2533	2533
4	64	2613	2613
4	65	2558	2558
4	66	2498	2498
4	67	2395	2395
4	68	2224	2224
4	69	2181	2181
4	70	1929	1929
4	71	2007	2007
4	72	2017	2017
4	73	2220	2220
4	74	1947	1947
4	75	1923	1923
4	76	1835	1835
4	77	1708	1708
4	78	1812	1812
4	79	2262	2262
4	80	2720	2720
4	81	2238	2238
4	82	2234	2234
4	83	2250	2250
4	84	2239	2239
4	85	2011	2011
4	86	1987	1987
4	87	1993	1993
4	88	1697	1697
4	89	1752	1752
4	90	492	492
4	91	502	502
4	92	481	481
4	93	488	488
4	94	416	416
4	95	320	320
4	96	221	221
4	97	97	97
4	98	151	151
4	99	111	111
4	100	113	113
4	101	242	242
4	102	268	268
4	103	320	320
4	104	387	387
4	105	330	330
4	106	486	486
4	107	315	315
4	108	360	360
4	109	1923	1923
4	110	1886	1886
4	111	382	382
4	112	1388	1388
4	113	1457	1457
4	114	907	907
4	115	893	893
4	116	1055	1055
4	117	2229	2229
4	118	2130	2130
4	119	2298	2298
4	120	2369	2369
4	121	2486	2486
4	122	1476	1476
4	123	358	358
4	124	400	400
4	125	468	468
4	126	882	882
4	127	1058	1058
4	128	1102	1102
4	129	1316	1316
4	130	1498	1498
4	131	1408	1408
4	132	1343	1343
4	133	1475	1475
4	134	1375	1375
4	135	1594	1594
4	136	927	927
4	137	810	810
4	138	935	935
4	139	1037	1037
4	140	1047	1047
4	141	1070	1070
4	142	1308	1308
4	143	1189	1189
4	144	1232	1232
4	145	1411	1411
4	146	1485	1485
4	147	1418	1418
4	148	1527	1527
4	149	1837	1837
4	150	1584	1584
4	151	1373	1373
4	152	1332	1332
4	153	1322	1322
4	154	2004	2004
4	155	2096	2096
4	156	2303	2303
4	157	2317	2317
4	158	2127	2127
4	159	1475	1475
4	160	1844	1844
4	161	1098	1098
4	162	2190	2190
4	163	2553	2553
4	164	2498	2498
4	165	2638	2638
4	166	2163	2163
4	167	1899	1899
4	168	1891	1891
4	169	1677	1677
4	170	2028	2028
5	0	5180	5180
5	1	5015	5015
5	2	5052	5052
5	3	5053	5053
5	4	5251	5251
5	5	0	0
5	6	269	269
5	7	9819	9819
5	8	9570	9570
5	9	9679	9679
5	10	9837	9837
5	11	9859	9859
5	12	9740	9740
5	13	9908	9908
5	14	10497	10497
5	15	9467	9467
5	16	9658	9658
5	17	9087	9087
5	18	9507	9507
5	19	9774	9774
5	20	9580	9580
5	21	9724	9724
5	22	8681	8681
5	23	11893	11893
5	24	4888	4888
5	25	4970	4970
5	26	4986	4986
5	27	4600	4600
5	28	5793	5793
5	29	4973	4973
5	30	5089	5089
5	31	5583	5583
5	32	5479	5479
5	33	5543	5543
5	34	5662	5662
5	35	5654	5654
5	36	5589	5589
5	37	5562	5562
5	38	9272	9272
5	39	12242	12242
5	40	12361	12361
5	41	12275	12275
5	42	12121	12121
5	43	12221	12221
5	44	12171	12171
5	45	4598	4598
5	46	4540	4540
5	47	4427	4427
5	48	4558	4558
5	49	4419	4419
5	50	4454	4454
5	51	4487	4487
5	52	4699	4699
5	53	4903	4903
5	54	4655	4655
5	55	3730	3730
5	56	3743	3743
5	57	4912	4912
5	58	3710	3710
5	59	3828	3828
5	60	3057	3057
5	61	3051	3051
5	62	2916	2916
5	63	2819	2819
5	64	2715	2715
5	65	2834	2834
5	66	2919	2919
5	67	2856	2856
5	68	3237	3237
5	69	3116	3116
5	70	3687	3687
5	71	5635	5635
5	72	5645	5645
5	73	5756	5756
5	74	5484	5484
5	75	5459	5459
5	76	4413	4413
5	77	4327	4327
5	78	4362	4362
5	79	4889	4889
5	80	4491	4491
5	81	4942	4942
5	82	4977	4977
5	83	4869	4869
5	84	4858	4858
5	85	5548	5548
5	86	5523	5523
5	87	5529	5529
5	88	6063	6063
5	89	5990	5990
5	90	5651	5651
5	91	5661	5661
5	92	5640	5640
5	93	5647	5647
5	94	5575	5575
5	95	5478	5478
5	96	5379	5379
5	97	5331	5331
5	98	5310	5310
5	99	5269	5269
5	100	5272	5272
5	101	5401	5401
5	102	5035	5035
5	103	5087	5087
5	104	5041	5041
5	105	5097	5097
5	106	5279	5279
5	107	5108	5108
5	108	5153	5153
5	109	5459	5459
5	110	5423	5423
5	111	5005	5005
5	112	4924	4924
5	113	4994	4994
5	114	4663	4663
5	115	4589	4589
5	116	4425	4425
5	117	3069	3069
5	118	3167	3167
5	119	2999	2999
5	120	2932	2932
5	121	2872	2872
5	122	4649	4649
5	123	4893	4893
5	124	5003	5003
5	125	5072	5072
5	126	4948	4948
5	127	4964	4964
5	128	5009	5009
5	129	4651	4651
5	130	4382	4382
5	131	4440	4440
5	132	4488	4488
5	133	4492	4492
5	134	4592	4592
5	135	4577	4577
5	136	4906	4906
5	137	5022	5022
5	138	5100	5100
5	139	5188	5188
5	140	5212	5212
5	141	4466	4466
5	142	4437	4437
5	143	4503	4503
5	144	4460	4460
5	145	4456	4456
5	146	4614	4614
5	147	4248	4248
5	148	4089	4089
5	149	3779	3779
5	150	4071	4071
5	151	4282	4282
5	152	4323	4323
5	153	4333	4333
5	154	5761	5761
5	155	5854	5854
5	156	6060	6060
5	157	6074	6074
5	158	5885	5885
5	159	4821	4821
5	160	5017	5017
5	161	4306	4306
5	162	4838	4838
5	163	4658	4658
5	164	4714	4714
5	165	4573	4573
5	166	3168	3168
5	167	3352	3352
5	168	3460	3460
5	169	3654	3654
5	170	3984	3984
6	0	5196	5196
6	1	5031	5031
6	2	5068	5068
6	3	5069	5069
6	4	5267	5267
6	5	269	269
6	6	0	0
6	7	9550	9550
6	8	9301	9301
6	9	9410	9410
6	10	9568	9568
6	11	9590	9590
6	12	9471	9471
6	13	9639	9639
6	14	10228	10228
6	15	9198	9198
6	16	9389	9389
6	17	8818	8818
6	18	9237	9237
6	19	9504	9504
6	20	9311	9311
6	21	9455	9455
6	22	8412	8412
6	23	11624	11624
6	24	4904	4904
6	25	4986	4986
6	26	5002	5002
6	27	4616	4616
6	28	5809	5809
6	29	4989	4989
6	30	5105	5105
6	31	5599	5599
6	32	5495	5495
6	33	5559	5559
6	34	5678	5678
6	35	5670	5670
6	36	5605	5605
6	37	5578	5578
6	38	9003	9003
6	39	11972	11972
6	40	12092	12092
6	41	12005	12005
6	42	11852	11852
6	43	11951	11951
6	44	11902	11902
6	45	4614	4614
6	46	4556	4556
6	47	4443	4443
6	48	4574	4574
6	49	4435	4435
6	50	4470	4470
6	51	4503	4503
6	52	4715	4715
6	53	4919	4919
6	54	4671	4671
6	55	3746	3746
6	56	3759	3759
6	57	4928	4928
6	58	3726	3726
6	59	3844	3844
6	60	3073	3073
6	61	3067	3067
6	62	2932	2932
6	63	2835	2835
6	64	2731	2731
6	65	2850	2850
6	66	2935	2935
6	67	2872	2872
6	68	3253	3253
6	69	3132	3132
6	70	3703	3703
6	71	5651	5651
6	72	5661	5661
6	73	5772	5772
6	74	5500	5500
6	75	5475	5475
6	76	4429	4429
6	77	4343	4343
6	78	4378	4378
6	79	4905	4905
6	80	4507	4507
6	81	4958	4958
6	82	4993	4993
6	83	4885	4885
6	84	4874	4874
6	85	5564	5564
6	86	5539	5539
6	87	5545	5545
6	88	6079	6079
6	89	6006	6006
6	90	5667	5667
6	91	5677	5677
6	92	5656	5656
6	93	5663	5663
6	94	5591	5591
6	95	5494	5494
6	96	5395	5395
6	97	5347	5347
6	98	5326	5326
6	99	5285	5285
6	100	5288	5288
6	101	5417	5417
6	102	5051	5051
6	103	5103	5103
6	104	5057	5057
6	105	5113	5113
6	106	5175	5175
6	107	5124	5124
6	108	5169	5169
6	109	5475	5475
6	110	5439	5439
6	111	5021	5021
6	112	4940	4940
6	113	5010	5010
6	114	4679	4679
6	115	4605	4605
6	116	4441	4441
6	117	3085	3085
6	118	3183	3183
6	119	3015	3015
6	120	2948	2948
6	121	2888	2888
6	122	4665	4665
6	123	4909	4909
6	124	5019	5019
6	125	5088	5088
6	126	4696	4696
6	127	4712	4712
6	128	4757	4757
6	129	4382	4382
6	130	4113	4113
6	131	4170	4170
6	132	4236	4236
6	133	4222	4222
6	134	4323	4323
6	135	4307	4307
6	136	4654	4654
6	137	4771	4771
6	138	4849	4849
6	139	4936	4936
6	140	4960	4960
6	141	4482	4482
6	142	4453	4453
6	143	4519	4519
6	144	4476	4476
6	145	4472	4472
6	146	4630	4630
6	147	4264	4264
6	148	4105	4105
6	149	3795	3795
6	150	4087	4087
6	151	4298	4298
6	152	4339	4339
6	153	4349	4349
6	154	5492	5492
6	155	5584	5584
6	156	5791	5791
6	157	5805	5805
6	158	5615	5615
6	159	4837	4837
6	160	5033	5033
6	161	4322	4322
6	162	4854	4854
6	163	4674	4674
6	164	4730	4730
6	165	4589	4589
6	166	3184	3184
6	167	3368	3368
6	168	3476	3476
6	169	3670	3670
6	170	4000	4000
7	0	7955	7955
7	1	7980	7980
7	2	7827	7827
7	3	8047	8047
7	4	8026	8026
7	5	9819	9819
7	6	9550	9550
7	7	0	0
7	8	249	249
7	9	140	140
7	10	149	149
7	11	398	398
7	12	279	279
7	13	220	220
7	14	809	809
7	15	469	469
7	16	940	940
7	17	775	775
7	18	397	397
7	19	1055	1055
7	20	861	861
7	21	1005	1005
7	22	1138	1138
7	23	4151	4151
7	24	9911	9911
7	25	9397	9397
7	26	9399	9399
7	27	8457	8457
7	28	7704	7704
7	29	9189	9189
7	30	7865	7865
7	31	7951	7951
7	32	8047	8047
7	33	8068	8068
7	34	8022	8022
7	35	7844	7844
7	36	8011	8011
7	37	8068	8068
7	38	843	843
7	39	4996	4996
7	40	4910	4910
7	41	4948	4948
7	42	4876	4876
7	43	4894	4894
7	44	4926	4926
7	45	8958	8958
7	46	8903	8903
7	47	8790	8790
7	48	8886	8886
7	49	8710	8710
7	50	8647	8647
7	51	8766	8766
7	52	9132	9132
7	53	8953	8953
7	54	8706	8706
7	55	9357	9357
7	56	9370	9370
7	57	9236	9236
7	58	9340	9340
7	59	9234	9234
7	60	8985	8985
7	61	8776	8776
7	62	8810	8810
7	63	8811	8811
7	64	8716	8716
7	65	8739	8739
7	66	8678	8678
7	67	8575	8575
7	68	8598	8598
7	69	8555	8555
7	70	8505	8505
7	71	8665	8665
7	72	8675	8675
7	73	9286	9286
7	74	8803	8803
7	75	8930	8930
7	76	9422	9422
7	77	9295	9295
7	78	9399	9399
7	79	9849	9849
7	80	10307	10307
7	81	9826	9826
7	82	9821	9821
7	83	9837	9837
7	84	9826	9826
7	85	8743	8743
7	86	8843	8843
7	87	8693	8693
7	88	8355	8355
7	89	8409	8409
7	90	7879	7879
7	91	7889	7889
7	92	7868	7868
7	93	7668	7668
7	94	7803	7803
7	95	7837	7837
7	96	7936	7936
7	97	8123	8123
7	98	8005	8005
7	99	8045	8045
7	100	8047	8047
7	101	8132	8132
7	102	7805	7805
7	103	7763	7763
7	104	7696	7696
7	105	7753	7753
7	106	7673	7673
7	107	7711	7711
7	108	7719	7719
7	109	9133	9133
7	110	9169	9169
7	111	8329	8329
7	112	8975	8975
7	113	9044	9044
7	114	8315	8315
7	115	8301	8301
7	116	8464	8464
7	117	8602	8602
7	118	8504	8504
7	119	8672	8672
7	120	8742	8742
7	121	8893	8893
7	122	9063	9063
7	123	7926	7926
7	124	7968	7968
7	125	8036	8036
7	126	7542	7542
7	127	7558	7558
7	128	7603	7603
7	129	7109	7109
7	130	7085	7085
7	131	7175	7175
7	132	7240	7240
7	133	6975	6975
7	134	7050	7050
7	135	6842	6842
7	136	7339	7339
7	137	7269	7269
7	138	7165	7165
7	139	7266	7266
7	140	7032	7032
7	141	8479	8479
7	142	8716	8716
7	143	8598	8598
7	144	8641	8641
7	145	8820	8820
7	146	8894	8894
7	147	8827	8827
7	148	8907	8907
7	149	8596	8596
7	150	8888	8888
7	151	8782	8782
7	152	8741	8741
7	153	8731	8731
7	154	6181	6181
7	155	6274	6274
7	156	6480	6480
7	157	6494	6494
7	158	6305	6305
7	159	9062	9062
7	160	9431	9431
7	161	8528	8528
7	162	9777	9777
7	163	10140	10140
7	164	10085	10085
7	165	10225	10225
7	166	8687	8687
7	167	8410	8410
7	168	8952	8952
7	169	8737	8737
7	170	9437	9437
8	0	7706	7706
8	1	7731	7731
8	2	7578	7578
8	3	7798	7798
8	4	7777	7777
8	5	9570	9570
8	6	9301	9301
8	7	249	249
8	8	0	0
8	9	109	109
8	10	381	381
8	11	403	403
8	12	285	285
8	13	452	452
8	14	1041	1041
8	15	220	220
8	16	690	690
8	17	525	525
8	18	148	148
8	19	806	806
8	20	612	612
8	21	756	756
8	22	889	889
8	23	4082	4082
8	24	9662	9662
8	25	9148	9148
8	26	9150	9150
8	27	8208	8208
8	28	7455	7455
8	29	8940	8940
8	30	7615	7615
8	31	7702	7702
8	32	7798	7798
8	33	7819	7819
8	34	7773	7773
8	35	7594	7594
8	36	7761	7761
8	37	7818	7818
8	38	593	593
8	39	5128	5128
8	40	5042	5042
8	41	5080	5080
8	42	5008	5008
8	43	5025	5025
8	44	5058	5058
8	45	8709	8709
8	46	8654	8654
8	47	8541	8541
8	48	8637	8637
8	49	8461	8461
8	50	8398	8398
8	51	8517	8517
8	52	8883	8883
8	53	8704	8704
8	54	8457	8457
8	55	9108	9108
8	56	9121	9121
8	57	8987	8987
8	58	9091	9091
8	59	8985	8985
8	60	8736	8736
8	61	8527	8527
8	62	8560	8560
8	63	8562	8562
8	64	8467	8467
8	65	8489	8489
8	66	8429	8429
8	67	8326	8326
8	68	8349	8349
8	69	8306	8306
8	70	8256	8256
8	71	8416	8416
8	72	8426	8426
8	73	9037	9037
8	74	8554	8554
8	75	8681	8681
8	76	9173	9173
8	77	9046	9046
8	78	9150	9150
8	79	9600	9600
8	80	10058	10058
8	81	9576	9576
8	82	9572	9572
8	83	9588	9588
8	84	9577	9577
8	85	8494	8494
8	86	8593	8593
